schema,input_bit,plaintext_rank,cipher_hamming_fraction,tweak_hamming_fraction
telecom,12,5394,0.35714285714285715,0.2857142857142857
telecom,11,3436,0.2857142857142857,0.35714285714285715
telecom,6,4197,0.7142857142857143,0.5
telecom,4,10,0.5,0.5
telecom,10,1179,0.42857142857142855,0.14285714285714285
telecom,5,1949,0.42857142857142855,0.42857142857142855
telecom,8,3152,0.35714285714285715,0.21428571428571427
telecom,6,353,0.21428571428571427,0.5
telecom,1,5195,0.42857142857142855,0.5
telecom,1,5221,0.42857142857142855,0.6428571428571429
telecom,5,3231,0.5,0.35714285714285715
telecom,9,4618,0.5,0.5
telecom,4,802,0.42857142857142855,0.6428571428571429
telecom,1,3090,0.42857142857142855,0.42857142857142855
telecom,4,3082,0.5,0.35714285714285715
telecom,0,3563,0.5,0.35714285714285715
telecom,8,3358,0.5714285714285714,0.5
telecom,7,3988,0.5,0.42857142857142855
telecom,5,1447,0.5,0.42857142857142855
telecom,0,1167,0.5714285714285714,0.5
telecom,4,5185,0.35714285714285715,0.2857142857142857
telecom,8,1314,0.35714285714285715,0.35714285714285715
telecom,5,911,0.5,0.42857142857142855
telecom,4,1625,0.42857142857142855,0.42857142857142855
telecom,8,662,0.2857142857142857,0.5714285714285714
telecom,10,3419,0.2857142857142857,0.2857142857142857
telecom,7,4895,0.42857142857142855,0.42857142857142855
telecom,9,4527,0.7857142857142857,0.5714285714285714
telecom,9,4672,0.35714285714285715,0.42857142857142855
telecom,0,700,0.5,0.2857142857142857
telecom,7,1419,0.35714285714285715,0.42857142857142855
telecom,7,999,0.2857142857142857,0.35714285714285715
telecom,5,1879,0.5,0.42857142857142855
telecom,6,1612,0.42857142857142855,0.5714285714285714
telecom,12,5225,0.5,0.2857142857142857
telecom,4,2814,0.5,0.42857142857142855
telecom,3,3200,0.5,0.5
telecom,4,5385,0.42857142857142855,0.5714285714285714
telecom,5,2709,0.2857142857142857,0.35714285714285715
telecom,5,1574,0.7142857142857143,0.5714285714285714
telecom,9,1294,0.42857142857142855,0.14285714285714285
telecom,0,5483,0.5,0.42857142857142855
telecom,6,1657,0.42857142857142855,0.5
telecom,10,3563,0.35714285714285715,0.35714285714285715
telecom,2,621,0.5714285714285714,0.35714285714285715
telecom,8,2026,0.35714285714285715,0.5714285714285714
telecom,10,2506,0.35714285714285715,0.42857142857142855
telecom,12,1417,0.42857142857142855,0.42857142857142855
telecom,4,3939,0.42857142857142855,0.42857142857142855
telecom,11,2435,0.35714285714285715,0.5
telecom,6,565,0.7142857142857143,0.35714285714285715
telecom,2,5461,0.7142857142857143,0.5
telecom,5,386,0.21428571428571427,0.35714285714285715
telecom,6,3314,0.42857142857142855,0.2857142857142857
telecom,0,2505,0.5714285714285714,0.5
telecom,6,1304,0.35714285714285715,0.42857142857142855
telecom,10,3084,0.2857142857142857,0.7142857142857143
telecom,5,1307,0.2857142857142857,0.5714285714285714
telecom,4,20,0.5714285714285714,0.42857142857142855
telecom,5,2480,0.7142857142857143,0.42857142857142855
telecom,7,166,0.5,0.2857142857142857
telecom,0,4276,0.42857142857142855,0.35714285714285715
telecom,3,3066,0.2857142857142857,0.35714285714285715
telecom,10,136,0.5,0.5
telecom,8,932,0.5714285714285714,0.5
telecom,11,2218,0.5714285714285714,0.6428571428571429
telecom,4,3088,0.35714285714285715,0.42857142857142855
telecom,4,4639,0.35714285714285715,0.6428571428571429
telecom,10,2571,0.2857142857142857,0.5
telecom,12,804,0.5,0.5714285714285714
telecom,2,1169,0.5714285714285714,0.5
telecom,7,5404,0.6428571428571429,0.35714285714285715
telecom,1,1241,0.2857142857142857,0.35714285714285715
telecom,1,2653,0.5,0.2857142857142857
telecom,5,327,0.35714285714285715,0.7142857142857143
telecom,7,225,0.5,0.5
telecom,6,180,0.2857142857142857,0.35714285714285715
telecom,5,2101,0.42857142857142855,0.35714285714285715
telecom,9,4590,0.5714285714285714,0.35714285714285715
telecom,0,321,0.35714285714285715,0.35714285714285715
telecom,3,3983,0.14285714285714285,0.14285714285714285
telecom,4,3463,0.6428571428571429,0.5
telecom,5,41,0.42857142857142855,0.2857142857142857
telecom,8,101,0.35714285714285715,0.42857142857142855
telecom,6,86,0.5714285714285714,0.5
telecom,11,3303,0.42857142857142855,0.6428571428571429
telecom,9,2784,0.6428571428571429,0.5
telecom,12,100,0.42857142857142855,0.5
telecom,2,86,0.35714285714285715,0.5
telecom,10,5510,0.5,0.42857142857142855
telecom,5,5090,0.2857142857142857,0.5
telecom,2,5343,0.5714285714285714,0.35714285714285715
telecom,6,2660,0.5714285714285714,0.14285714285714285
telecom,5,901,0.5,0.6428571428571429
telecom,12,378,0.42857142857142855,0.42857142857142855
telecom,8,4975,0.42857142857142855,0.14285714285714285
telecom,2,403,0.5,0.35714285714285715
telecom,10,1378,0.5714285714285714,0.42857142857142855
telecom,2,1542,0.2857142857142857,0.5
telecom,10,2840,0.5,0.5
telecom,4,3320,0.42857142857142855,0.42857142857142855
telecom,10,18,0.5714285714285714,0.5
telecom,5,4189,0.35714285714285715,0.5714285714285714
telecom,3,3574,0.35714285714285715,0.2857142857142857
telecom,9,2719,0.42857142857142855,0.35714285714285715
telecom,9,4226,0.35714285714285715,0.5
telecom,10,5369,0.8571428571428571,0.42857142857142855
telecom,6,886,0.5,0.5
telecom,4,2870,0.7142857142857143,0.5
telecom,3,4889,0.5714285714285714,0.5
telecom,7,3317,0.21428571428571427,0.5
telecom,0,113,0.42857142857142855,0.42857142857142855
telecom,5,708,0.21428571428571427,0.42857142857142855
telecom,7,5234,0.6428571428571429,0.5714285714285714
telecom,11,2661,0.5,0.35714285714285715
telecom,11,113,0.42857142857142855,0.42857142857142855
telecom,3,4006,0.2857142857142857,0.2857142857142857
telecom,6,3408,0.6428571428571429,0.5
telecom,0,4344,0.5,0.5
telecom,3,2059,0.6428571428571429,0.35714285714285715
telecom,6,1970,0.35714285714285715,0.42857142857142855
telecom,8,3264,0.2857142857142857,0.6428571428571429
telecom,5,1707,0.5,0.6428571428571429
telecom,11,1759,0.42857142857142855,0.2857142857142857
telecom,0,4316,0.6428571428571429,0.35714285714285715
telecom,8,671,0.5,0.2857142857142857
telecom,8,5243,0.35714285714285715,0.21428571428571427
telecom,5,5500,0.5714285714285714,0.35714285714285715
telecom,8,4282,0.2857142857142857,0.14285714285714285
telecom,11,1150,0.2857142857142857,0.5
telecom,6,3539,0.14285714285714285,0.35714285714285715
telecom,8,3647,0.7142857142857143,0.7857142857142857
telecom,2,5500,0.35714285714285715,0.35714285714285715
telecom,7,5250,0.5,0.42857142857142855
telecom,3,980,0.42857142857142855,0.35714285714285715
telecom,1,362,0.6428571428571429,0.35714285714285715
telecom,8,4533,0.35714285714285715,0.21428571428571427
telecom,0,2481,0.21428571428571427,0.2857142857142857
telecom,9,3958,0.42857142857142855,0.7142857142857143
telecom,5,382,0.5714285714285714,0.5
telecom,9,1597,0.5714285714285714,0.42857142857142855
telecom,0,2557,0.21428571428571427,0.42857142857142855
telecom,6,373,0.2857142857142857,0.2857142857142857
telecom,11,967,0.2857142857142857,0.7857142857142857
telecom,3,1482,0.35714285714285715,0.5714285714285714
telecom,10,1273,0.5714285714285714,0.42857142857142855
telecom,6,3483,0.35714285714285715,0.35714285714285715
telecom,6,5118,0.5,0.5
telecom,11,1869,0.5,0.2857142857142857
telecom,5,1289,0.35714285714285715,0.42857142857142855
telecom,4,3924,0.42857142857142855,0.35714285714285715
telecom,10,4127,0.5714285714285714,0.2857142857142857
telecom,0,504,0.42857142857142855,0.5714285714285714
telecom,5,1846,0.42857142857142855,0.35714285714285715
telecom,2,4127,0.5714285714285714,0.2857142857142857
telecom,0,4292,0.35714285714285715,0.7142857142857143
telecom,10,3090,0.35714285714285715,0.42857142857142855
telecom,2,3150,0.5714285714285714,0.42857142857142855
telecom,4,3344,0.7857142857142857,0.6428571428571429
telecom,7,3318,0.35714285714285715,0.35714285714285715
telecom,5,3958,0.42857142857142855,0.7142857142857143
telecom,2,2116,0.14285714285714285,0.35714285714285715
telecom,11,3392,0.6428571428571429,0.35714285714285715
telecom,1,3628,0.5,0.7142857142857143
telecom,10,2026,0.5,0.5714285714285714
telecom,0,3470,0.5,0.2857142857142857
telecom,5,4939,0.35714285714285715,0.35714285714285715
telecom,6,719,0.42857142857142855,0.42857142857142855
telecom,5,4833,0.5,0.5
telecom,9,3983,0.2857142857142857,0.14285714285714285
telecom,11,3777,0.6428571428571429,0.21428571428571427
telecom,3,4027,0.35714285714285715,0.21428571428571427
telecom,5,3895,0.42857142857142855,0.5
telecom,4,1390,0.2857142857142857,0.42857142857142855
telecom,2,4228,0.35714285714285715,0.42857142857142855
telecom,6,213,0.5,0.5714285714285714
telecom,1,3630,0.5,0.2857142857142857
telecom,5,5367,0.5,0.6428571428571429
telecom,5,2994,0.2857142857142857,0.35714285714285715
telecom,10,2597,0.35714285714285715,0.42857142857142855
telecom,2,2338,0.5714285714285714,0.42857142857142855
telecom,9,2033,0.42857142857142855,0.42857142857142855
telecom,3,1204,0.5,0.42857142857142855
telecom,8,727,0.42857142857142855,0.5
telecom,10,795,0.5714285714285714,0.5
telecom,9,364,0.42857142857142855,0.5
telecom,11,2099,0.5,0.5714285714285714
telecom,7,5541,0.5714285714285714,0.35714285714285715
telecom,9,4092,0.6428571428571429,0.2857142857142857
telecom,3,5184,0.2857142857142857,0.35714285714285715
telecom,1,2060,0.35714285714285715,0.35714285714285715
telecom,4,2,0.14285714285714285,0.5
telecom,10,632,0.5714285714285714,0.5
telecom,10,1110,0.5714285714285714,0.5
telecom,0,700,0.5,0.2857142857142857
telecom,1,3526,0.6428571428571429,0.5714285714285714
telecom,1,5506,0.5,0.5
telecom,8,2367,0.2857142857142857,0.42857142857142855
telecom,10,1780,0.5,0.21428571428571427
telecom,6,2554,0.5714285714285714,0.2857142857142857
telecom,5,3077,0.6428571428571429,0.35714285714285715
telecom,10,1503,0.35714285714285715,0.42857142857142855
telecom,3,4718,0.21428571428571427,0.42857142857142855
telecom,5,2962,0.2857142857142857,0.35714285714285715
telecom,2,3194,0.35714285714285715,0.5714285714285714
telecom,9,4464,0.42857142857142855,0.5714285714285714
telecom,8,1259,0.42857142857142855,0.42857142857142855
telecom,9,62,0.42857142857142855,0.35714285714285715
telecom,12,5310,0.2857142857142857,0.6428571428571429
telecom,3,5321,0.7142857142857143,0.5
telecom,8,738,0.21428571428571427,0.5714285714285714
telecom,0,3112,0.2857142857142857,0.5714285714285714
telecom,7,1180,0.42857142857142855,0.35714285714285715
telecom,6,1280,0.5714285714285714,0.42857142857142855
telecom,10,1398,0.42857142857142855,0.5714285714285714
telecom,9,2894,0.5,0.42857142857142855
telecom,7,5189,0.5714285714285714,0.5714285714285714
telecom,9,2767,0.5,0.5
telecom,4,162,0.5,0.2857142857142857
telecom,5,169,0.5714285714285714,0.5
telecom,10,4029,0.2857142857142857,0.5714285714285714
telecom,3,4429,0.5,0.5
telecom,3,3918,0.5714285714285714,0.35714285714285715
telecom,0,4679,0.35714285714285715,0.6428571428571429
telecom,10,2475,0.5714285714285714,0.5
telecom,1,666,0.5,0.21428571428571427
telecom,5,1753,0.5,0.2857142857142857
telecom,4,3332,0.42857142857142855,0.2857142857142857
telecom,7,4556,0.42857142857142855,0.35714285714285715
telecom,7,706,0.21428571428571427,0.5
telecom,9,4359,0.42857142857142855,0.21428571428571427
telecom,5,4485,0.5,0.42857142857142855
telecom,9,4414,0.5714285714285714,0.5714285714285714
telecom,10,3594,0.6428571428571429,0.5
telecom,1,2419,0.5,0.5
telecom,3,2866,0.35714285714285715,0.42857142857142855
telecom,2,4008,0.42857142857142855,0.2857142857142857
telecom,8,3379,0.5,0.2857142857142857
telecom,8,1060,0.5714285714285714,0.5
telecom,1,1188,0.5,0.5714285714285714
telecom,0,2808,0.2857142857142857,0.42857142857142855
telecom,11,3546,0.35714285714285715,0.5714285714285714
telecom,9,2810,0.21428571428571427,0.5
telecom,4,881,0.7142857142857143,0.14285714285714285
telecom,9,1227,0.5714285714285714,0.42857142857142855
telecom,10,3835,0.6428571428571429,0.5
telecom,10,2942,0.6428571428571429,0.42857142857142855
telecom,10,2667,0.6428571428571429,0.6428571428571429
telecom,11,3002,0.6428571428571429,0.5714285714285714
telecom,3,729,0.5714285714285714,0.5714285714285714
telecom,1,2546,0.35714285714285715,0.35714285714285715
telecom,8,1581,0.5,0.5714285714285714
telecom,3,4947,0.42857142857142855,0.35714285714285715
telecom,8,1039,0.5714285714285714,0.5
telecom,1,565,0.5714285714285714,0.35714285714285715
telecom,0,1219,0.6428571428571429,0.5
telecom,9,1781,0.6428571428571429,0.5714285714285714
telecom,8,612,0.5714285714285714,0.5
telecom,6,2094,0.42857142857142855,0.5
telecom,9,968,0.5714285714285714,0.35714285714285715
telecom,9,1436,0.7142857142857143,0.8571428571428571
telecom,7,1898,0.42857142857142855,0.7142857142857143
telecom,1,3869,0.5714285714285714,0.5
telecom,8,4806,0.14285714285714285,0.5
telecom,7,3278,0.35714285714285715,0.5714285714285714
telecom,0,1133,0.42857142857142855,0.5
telecom,12,418,0.5714285714285714,0.35714285714285715
telecom,5,229,0.5,0.42857142857142855
telecom,0,4808,0.35714285714285715,0.2857142857142857
telecom,0,405,0.42857142857142855,0.5
telecom,5,1073,0.5714285714285714,0.5714285714285714
telecom,1,1112,0.2857142857142857,0.5
telecom,8,1164,0.35714285714285715,0.35714285714285715
telecom,9,2900,0.5,0.5714285714285714
telecom,1,3247,0.42857142857142855,0.5714285714285714
telecom,5,3785,0.2857142857142857,0.5714285714285714
telecom,3,2278,0.42857142857142855,0.42857142857142855
telecom,3,1521,0.6428571428571429,0.5
telecom,8,1534,0.5,0.2857142857142857
telecom,4,4326,0.35714285714285715,0.35714285714285715
telecom,9,1701,0.5714285714285714,0.5
telecom,3,4337,0.7142857142857143,0.35714285714285715
telecom,4,2047,0.5714285714285714,0.42857142857142855
telecom,12,4952,0.42857142857142855,0.42857142857142855
telecom,8,5477,0.21428571428571427,0.5
telecom,8,3247,0.42857142857142855,0.5714285714285714
telecom,4,1939,0.35714285714285715,0.35714285714285715
telecom,4,760,0.35714285714285715,0.5714285714285714
telecom,6,3366,0.5714285714285714,0.5
telecom,3,2877,0.5,0.5714285714285714
telecom,8,4254,0.42857142857142855,0.35714285714285715
telecom,10,3796,0.21428571428571427,0.5
telecom,3,5181,0.5,0.2857142857142857
telecom,0,4232,0.42857142857142855,0.6428571428571429
telecom,2,4096,0.2857142857142857,0.5
telecom,8,3884,0.35714285714285715,0.5714285714285714
telecom,8,4796,0.35714285714285715,0.42857142857142855
telecom,7,3616,0.5,0.5
telecom,8,2066,0.5,0.5
telecom,5,119,0.5,0.5714285714285714
telecom,0,5022,0.42857142857142855,0.42857142857142855
telecom,5,398,0.5714285714285714,0.5
telecom,9,77,0.2857142857142857,0.5
telecom,9,3942,0.5714285714285714,0.5714285714285714
telecom,1,1524,0.5,0.6428571428571429
telecom,10,2399,0.42857142857142855,0.2857142857142857
telecom,7,4022,0.35714285714285715,0.6428571428571429
telecom,5,4826,0.14285714285714285,0.42857142857142855
telecom,10,462,0.35714285714285715,0.42857142857142855
telecom,4,92,0.5714285714285714,0.5714285714285714
telecom,5,4630,0.2857142857142857,0.2857142857142857
telecom,0,183,0.42857142857142855,0.6428571428571429
telecom,5,4985,0.42857142857142855,0.35714285714285715
telecom,1,3480,0.5714285714285714,0.42857142857142855
telecom,11,3337,0.5,0.5
telecom,7,4746,0.35714285714285715,0.21428571428571427
telecom,1,1879,0.5714285714285714,0.42857142857142855
telecom,9,1084,0.42857142857142855,0.35714285714285715
telecom,3,1716,0.35714285714285715,0.2857142857142857
telecom,6,1329,0.5,0.2857142857142857
telecom,4,5426,0.42857142857142855,0.2857142857142857
telecom,0,3369,0.42857142857142855,0.21428571428571427
telecom,7,915,0.5,0.42857142857142855
telecom,5,2300,0.5714285714285714,0.42857142857142855
telecom,9,2508,0.35714285714285715,0.5714285714285714
telecom,11,1699,0.5714285714285714,0.7142857142857143
telecom,2,1466,0.7142857142857143,0.2857142857142857
telecom,5,3825,0.35714285714285715,0.7857142857142857
telecom,2,5509,0.21428571428571427,0.5
telecom,11,1378,0.42857142857142855,0.42857142857142855
telecom,0,517,0.5,0.5
telecom,9,3017,0.42857142857142855,0.35714285714285715
telecom,6,1992,0.5714285714285714,0.42857142857142855
telecom,4,725,0.5714285714285714,0.35714285714285715
telecom,2,1243,0.5,0.5714285714285714
telecom,1,4900,0.6428571428571429,0.2857142857142857
telecom,5,2444,0.35714285714285715,0.42857142857142855
telecom,10,3405,0.6428571428571429,0.5714285714285714
telecom,10,2797,0.6428571428571429,0.35714285714285715
telecom,10,2365,0.5,0.2857142857142857
telecom,12,321,0.35714285714285715,0.35714285714285715
telecom,11,318,0.42857142857142855,0.42857142857142855
telecom,10,5347,0.8571428571428571,0.5
telecom,11,11,0.5714285714285714,0.35714285714285715
telecom,4,4644,0.6428571428571429,0.5714285714285714
telecom,6,5120,0.5714285714285714,0.5
telecom,4,3341,0.6428571428571429,0.5
telecom,4,2998,0.42857142857142855,0.2857142857142857
telecom,3,685,0.35714285714285715,0.42857142857142855
telecom,8,1767,0.5714285714285714,0.35714285714285715
telecom,8,658,0.6428571428571429,0.6428571428571429
telecom,8,3389,0.2857142857142857,0.2857142857142857
telecom,1,690,0.6428571428571429,0.8571428571428571
telecom,6,5118,0.5,0.5
telecom,5,4071,0.5,0.5
telecom,12,668,0.5714285714285714,0.2857142857142857
telecom,10,1782,0.42857142857142855,0.42857142857142855
telecom,6,1110,0.42857142857142855,0.5
telecom,0,404,0.42857142857142855,0.21428571428571427
telecom,5,3882,0.5714285714285714,0.7142857142857143
telecom,5,1408,0.5,0.35714285714285715
telecom,0,601,0.21428571428571427,0.35714285714285715
telecom,7,876,0.42857142857142855,0.5714285714285714
