method,domain,repetition,budget,produced,valid,validity_rate,unique,unique_rate,duplicates,branch_coverage,elapsed_s,objects_per_s,uniform_bugs,uniform_first,rare_branch_bugs,rare_branch_first,boundary_bugs,boundary_first,clustered_bugs,clustered_first,interaction_bugs,interaction_first,source_budget,source_elapsed_s,source_objects_per_s
grammarinator,balanced_product,17,100,100,100,1.0,100,1.0,0,1.0,0.7356962560000042,135.92566114676467,2,57,2,40,2,40,1,25,0,101,1000,0.7356962560000042,1359.2566114676465
grammarinator,balanced_product,17,500,500,500,1.0,500,1.0,0,1.0,0.7356962560000042,679.6283057338233,8,57,13,40,8,40,7,25,8,208,1000,0.7356962560000042,1359.2566114676465
grammarinator,balanced_product,17,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7356962560000042,1359.2566114676465,18,57,24,40,19,40,21,25,14,208,1000,0.7356962560000042,1359.2566114676465
grammarinator,balanced_product,18,100,100,100,1.0,100,1.0,0,1.0,0.736956647999996,135.6931920912674,2,17,0,101,1,51,0,101,2,41,1000,0.736956647999996,1356.931920912674
grammarinator,balanced_product,18,500,500,500,1.0,500,1.0,0,1.0,0.736956647999996,678.465960456337,5,17,7,113,3,51,3,174,9,41,1000,0.736956647999996,1356.931920912674
grammarinator,balanced_product,18,1000,1000,1000,1.0,1000,1.0,0,1.0,0.736956647999996,1356.931920912674,12,17,12,113,15,51,16,174,15,41,1000,0.736956647999996,1356.931920912674
grammarinator,balanced_product,19,100,100,100,1.0,100,1.0,0,1.0,0.7331215739999948,136.4030244729924,0,101,1,97,4,22,1,40,1,79,1000,0.7331215739999948,1364.030244729924
grammarinator,balanced_product,19,500,500,500,1.0,500,1.0,0,1.0,0.7331215739999948,682.015122364962,6,129,7,97,9,22,5,40,6,79,1000,0.7331215739999948,1364.030244729924
grammarinator,balanced_product,19,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7331215739999948,1364.030244729924,13,129,15,97,16,22,13,40,15,79,1000,0.7331215739999948,1364.030244729924
grammarinator,dependent_record,0,100,100,100,1.0,100,1.0,0,1.0,0.9301779579999945,107.50631009899784,0,101,15,6,6,9,0,101,1,98,1000,0.9301779579999945,1075.0631009899785
grammarinator,dependent_record,0,500,500,500,1.0,500,1.0,0,1.0,0.9301779579999945,537.5315504949892,2,212,16,6,16,9,0,501,3,98,1000,0.9301779579999945,1075.0631009899785
grammarinator,dependent_record,0,1000,1000,1000,1.0,1000,1.0,0,1.0,0.9301779579999945,1075.0631009899785,4,212,16,6,23,9,1,695,7,98,1000,0.9301779579999945,1075.0631009899785
grammarinator,dependent_record,1,100,100,100,1.0,100,1.0,0,1.0,0.7990719720000001,125.14517278050641,0,101,14,6,4,4,0,101,2,54,1000,0.7990719720000001,1251.4517278050641
grammarinator,dependent_record,1,500,500,500,1.0,500,1.0,0,1.0,0.7990719720000001,625.7258639025321,4,107,16,6,23,4,2,230,3,54,1000,0.7990719720000001,1251.4517278050641
grammarinator,dependent_record,1,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7990719720000001,1251.4517278050641,5,107,16,6,26,4,4,230,6,54,1000,0.7990719720000001,1251.4517278050641
grammarinator,dependent_record,2,100,100,100,1.0,100,1.0,0,1.0,0.7956622799999948,125.68146374866564,1,100,13,1,6,29,0,101,1,99,1000,0.7956622799999948,1256.8146374866565
grammarinator,dependent_record,2,500,500,500,1.0,500,1.0,0,1.0,0.7956622799999948,628.4073187433282,3,100,16,1,20,29,1,496,6,99,1000,0.7956622799999948,1256.8146374866565
grammarinator,dependent_record,2,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7956622799999948,1256.8146374866565,5,100,16,1,24,29,2,496,15,99,1000,0.7956622799999948,1256.8146374866565
grammarinator,dependent_record,3,100,100,100,1.0,100,1.0,0,1.0,0.7816916729999974,127.92767718276606,0,101,11,9,3,66,0,101,1,26,1000,0.7816916729999974,1279.2767718276607
grammarinator,dependent_record,3,500,500,500,1.0,500,1.0,0,1.0,0.7816916729999974,639.6383859138303,2,230,16,9,19,66,3,200,5,26,1000,0.7816916729999974,1279.2767718276607
grammarinator,dependent_record,3,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7816916729999974,1279.2767718276607,3,230,16,9,25,66,4,200,10,26,1000,0.7816916729999974,1279.2767718276607
grammarinator,dependent_record,4,100,100,100,1.0,100,1.0,0,1.0,0.8208089129999934,121.83103572122249,0,101,15,2,5,1,0,101,2,61,1000,0.8208089129999934,1218.310357212225
grammarinator,dependent_record,4,500,500,500,1.0,500,1.0,0,1.0,0.8208089129999934,609.1551786061125,1,149,16,2,18,1,1,343,7,61,1000,0.8208089129999934,1218.310357212225
grammarinator,dependent_record,4,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8208089129999934,1218.310357212225,1,149,16,2,23,1,1,343,11,61,1000,0.8208089129999934,1218.310357212225
grammarinator,dependent_record,5,100,100,100,1.0,100,1.0,0,1.0,0.8375334939999988,119.39821000161714,1,47,14,2,4,10,0,101,0,101,1000,0.8375334939999988,1193.9821000161714
grammarinator,dependent_record,5,500,500,500,1.0,500,1.0,0,1.0,0.8375334939999988,596.9910500080857,3,47,16,2,17,10,1,338,4,183,1000,0.8375334939999988,1193.9821000161714
grammarinator,dependent_record,5,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8375334939999988,1193.9821000161714,5,47,16,2,23,10,2,338,8,183,1000,0.8375334939999988,1193.9821000161714
grammarinator,dependent_record,6,100,100,100,1.0,100,1.0,0,1.0,0.7767702649999961,128.73819262378754,1,42,15,7,5,46,0,101,1,46,1000,0.7767702649999961,1287.3819262378754
grammarinator,dependent_record,6,500,500,500,1.0,500,1.0,0,1.0,0.7767702649999961,643.6909631189377,2,42,16,7,21,46,1,378,6,46,1000,0.7767702649999961,1287.3819262378754
grammarinator,dependent_record,6,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7767702649999961,1287.3819262378754,4,42,16,7,26,46,2,378,9,46,1000,0.7767702649999961,1287.3819262378754
grammarinator,dependent_record,7,100,100,100,1.0,100,1.0,0,1.0,0.8076817249999948,123.81114603032604,2,55,13,19,4,23,0,101,0,101,1000,0.8076817249999948,1238.1114603032604
grammarinator,dependent_record,7,500,500,500,1.0,500,1.0,0,1.0,0.8076817249999948,619.0557301516302,6,55,16,19,13,23,1,241,2,246,1000,0.8076817249999948,1238.1114603032604
grammarinator,dependent_record,7,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8076817249999948,1238.1114603032604,9,55,16,19,23,23,3,241,6,246,1000,0.8076817249999948,1238.1114603032604
grammarinator,dependent_record,8,100,100,100,1.0,100,1.0,0,1.0,0.7812710900000042,127.99654470767562,0,101,13,3,5,7,0,101,1,2,1000,0.7812710900000042,1279.9654470767562
grammarinator,dependent_record,8,500,500,500,1.0,500,1.0,0,1.0,0.7812710900000042,639.9827235383781,3,224,16,3,17,7,2,131,7,2,1000,0.7812710900000042,1279.9654470767562
grammarinator,dependent_record,8,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7812710900000042,1279.9654470767562,5,224,16,3,22,7,4,131,10,2,1000,0.7812710900000042,1279.9654470767562
grammarinator,dependent_record,9,100,100,100,1.0,100,1.0,0,1.0,0.7769833939999984,128.70287933077782,0,101,14,1,2,21,0,101,0,101,1000,0.7769833939999984,1287.0287933077784
grammarinator,dependent_record,9,500,500,500,1.0,500,1.0,0,1.0,0.7769833939999984,643.5143966538892,2,455,16,1,20,21,5,140,6,113,1000,0.7769833939999984,1287.0287933077784
grammarinator,dependent_record,9,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7769833939999984,1287.0287933077784,3,455,16,1,24,21,5,140,9,113,1000,0.7769833939999984,1287.0287933077784
grammarinator,dependent_record,10,100,100,100,1.0,100,1.0,0,1.0,0.782590459000005,127.78075537463121,0,101,15,5,5,22,0,101,0,101,1000,0.782590459000005,1277.8075537463121
grammarinator,dependent_record,10,500,500,500,1.0,500,1.0,0,1.0,0.782590459000005,638.9037768731561,4,173,16,5,20,22,0,501,7,105,1000,0.782590459000005,1277.8075537463121
grammarinator,dependent_record,10,1000,1000,1000,1.0,1000,1.0,0,1.0,0.782590459000005,1277.8075537463121,6,173,16,5,24,22,1,707,9,105,1000,0.782590459000005,1277.8075537463121
grammarinator,dependent_record,11,100,100,100,1.0,100,1.0,0,1.0,0.7841070180000003,127.53361174481921,0,101,13,12,9,9,1,65,2,4,1000,0.7841070180000003,1275.336117448192
grammarinator,dependent_record,11,500,500,500,1.0,500,1.0,0,1.0,0.7841070180000003,637.668058724096,2,221,16,12,19,9,4,65,5,4,1000,0.7841070180000003,1275.336117448192
grammarinator,dependent_record,11,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7841070180000003,1275.336117448192,3,221,16,12,25,9,7,65,7,4,1000,0.7841070180000003,1275.336117448192
grammarinator,dependent_record,12,100,100,100,1.0,100,1.0,0,1.0,0.7787693089999976,128.40773107559676,0,101,15,1,4,21,1,31,0,101,1000,0.7787693089999976,1284.0773107559673
grammarinator,dependent_record,12,500,500,500,1.0,500,1.0,0,1.0,0.7787693089999976,642.0386553779837,4,228,16,1,20,21,1,31,3,201,1000,0.7787693089999976,1284.0773107559673
grammarinator,dependent_record,12,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7787693089999976,1284.0773107559673,8,228,16,1,24,21,4,31,6,201,1000,0.7787693089999976,1284.0773107559673
grammarinator,dependent_record,13,100,100,100,1.0,100,1.0,0,1.0,0.7711661629999895,129.67373932873318,0,101,14,3,6,25,0,101,2,74,1000,0.7711661629999895,1296.7373932873318
grammarinator,dependent_record,13,500,500,500,1.0,500,1.0,0,1.0,0.7711661629999895,648.3686966436659,3,245,16,3,20,25,0,501,5,74,1000,0.7711661629999895,1296.7373932873318
grammarinator,dependent_record,13,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7711661629999895,1296.7373932873318,7,245,16,3,22,25,2,519,11,74,1000,0.7711661629999895,1296.7373932873318
grammarinator,dependent_record,14,100,100,100,1.0,100,1.0,0,1.0,0.791317566999993,126.37151526803004,0,101,14,2,3,60,0,101,1,34,1000,0.791317566999993,1263.7151526803004
grammarinator,dependent_record,14,500,500,500,1.0,500,1.0,0,1.0,0.791317566999993,631.8575763401502,2,141,16,2,19,60,1,147,6,34,1000,0.791317566999993,1263.7151526803004
grammarinator,dependent_record,14,1000,1000,1000,1.0,1000,1.0,0,1.0,0.791317566999993,1263.7151526803004,6,141,16,2,24,60,1,147,12,34,1000,0.791317566999993,1263.7151526803004
grammarinator,dependent_record,15,100,100,100,1.0,100,1.0,0,1.0,0.7791555559999921,128.34407613465189,1,29,16,1,6,24,0,101,2,91,1000,0.7791555559999921,1283.4407613465187
grammarinator,dependent_record,15,500,500,500,1.0,500,1.0,0,1.0,0.7791555559999921,641.7203806732593,3,29,16,1,17,24,2,389,5,91,1000,0.7791555559999921,1283.4407613465187
grammarinator,dependent_record,15,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7791555559999921,1283.4407613465187,5,29,16,1,21,24,5,389,12,91,1000,0.7791555559999921,1283.4407613465187
grammarinator,dependent_record,16,100,100,100,1.0,100,1.0,0,1.0,0.7793564720000035,128.3109893773995,1,5,9,3,7,9,0,101,1,36,1000,0.7793564720000035,1283.109893773995
grammarinator,dependent_record,16,500,500,500,1.0,500,1.0,0,1.0,0.7793564720000035,641.5549468869975,4,5,16,3,17,9,0,501,5,36,1000,0.7793564720000035,1283.109893773995
grammarinator,dependent_record,16,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7793564720000035,1283.109893773995,11,5,16,3,24,9,2,618,10,36,1000,0.7793564720000035,1283.109893773995
grammarinator,dependent_record,17,100,100,100,1.0,100,1.0,0,1.0,0.7721305390000026,129.51177935470787,0,101,13,1,1,14,0,101,2,68,1000,0.7721305390000026,1295.1177935470787
grammarinator,dependent_record,17,500,500,500,1.0,500,1.0,0,1.0,0.7721305390000026,647.5588967735393,0,501,16,1,19,14,0,501,5,68,1000,0.7721305390000026,1295.1177935470787
grammarinator,dependent_record,17,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7721305390000026,1295.1177935470787,1,910,16,1,24,14,4,580,8,68,1000,0.7721305390000026,1295.1177935470787
grammarinator,dependent_record,18,100,100,100,1.0,100,1.0,0,1.0,0.7797834879999925,128.24072519986595,0,101,12,2,4,58,0,101,3,91,1000,0.7797834879999925,1282.4072519986594
grammarinator,dependent_record,18,500,500,500,1.0,500,1.0,0,1.0,0.7797834879999925,641.2036259993297,0,501,16,2,16,58,0,501,6,91,1000,0.7797834879999925,1282.4072519986594
grammarinator,dependent_record,18,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7797834879999925,1282.4072519986594,3,654,16,2,25,58,2,680,6,91,1000,0.7797834879999925,1282.4072519986594
grammarinator,dependent_record,19,100,100,100,1.0,100,1.0,0,1.0,0.7839871440000081,127.55311201888658,0,101,13,2,3,12,0,101,1,94,1000,0.7839871440000081,1275.5311201888658
grammarinator,dependent_record,19,500,500,500,1.0,500,1.0,0,1.0,0.7839871440000081,637.7655600944329,4,260,16,2,20,12,3,247,4,94,1000,0.7839871440000081,1275.5311201888658
grammarinator,dependent_record,19,1000,1000,1000,1.0,1000,1.0,0,1.0,0.7839871440000081,1275.5311201888658,7,260,16,2,25,12,4,247,7,94,1000,0.7839871440000081,1275.5311201888658
grammarinator,imbalanced_choice,0,100,100,100,1.0,100,1.0,0,1.0,1.1828827670000024,84.53923143509606,1,92,2,1,18,1,0,101,2,1,1000,1.1828827670000024,845.3923143509605
grammarinator,imbalanced_choice,0,500,500,500,1.0,500,1.0,0,1.0,1.1828827670000024,422.69615717548027,6,92,2,1,28,1,5,208,10,1,1000,1.1828827670000024,845.3923143509605
grammarinator,imbalanced_choice,0,1000,1000,1000,1.0,1000,1.0,0,1.0,1.1828827670000024,845.3923143509605,12,92,2,1,32,1,13,208,15,1,1000,1.1828827670000024,845.3923143509605
grammarinator,imbalanced_choice,1,100,100,100,1.0,100,1.0,0,1.0,0.8401852309999924,119.0213732761995,1,4,2,1,17,1,3,12,5,1,1000,0.8401852309999924,1190.213732761995
grammarinator,imbalanced_choice,1,500,500,500,1.0,500,1.0,0,1.0,0.8401852309999924,595.1068663809975,6,4,2,1,29,1,6,12,9,1,1000,0.8401852309999924,1190.213732761995
grammarinator,imbalanced_choice,1,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8401852309999924,1190.213732761995,13,4,2,1,32,1,11,12,16,1,1000,0.8401852309999924,1190.213732761995
grammarinator,imbalanced_choice,2,100,100,100,1.0,100,1.0,0,1.0,0.8390562339999974,119.18152317786165,5,3,2,6,15,1,1,22,2,10,1000,0.8390562339999974,1191.8152317786164
grammarinator,imbalanced_choice,2,500,500,500,1.0,500,1.0,0,1.0,0.8390562339999974,595.9076158893082,13,3,2,6,26,1,4,22,10,10,1000,0.8390562339999974,1191.8152317786164
grammarinator,imbalanced_choice,2,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8390562339999974,1191.8152317786164,17,3,2,6,32,1,9,22,15,10,1000,0.8390562339999974,1191.8152317786164
grammarinator,imbalanced_choice,3,100,100,100,1.0,100,1.0,0,1.0,0.8376950690000058,119.37518042140859,4,9,2,2,17,2,3,24,2,2,1000,0.8376950690000058,1193.7518042140857
grammarinator,imbalanced_choice,3,500,500,500,1.0,500,1.0,0,1.0,0.8376950690000058,596.8759021070429,11,9,2,2,29,2,6,24,11,2,1000,0.8376950690000058,1193.7518042140857
grammarinator,imbalanced_choice,3,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8376950690000058,1193.7518042140857,18,9,2,2,32,2,18,24,13,2,1000,0.8376950690000058,1193.7518042140857
grammarinator,imbalanced_choice,4,100,100,100,1.0,100,1.0,0,1.0,0.8352050650000109,119.73107466727191,5,11,2,2,16,2,0,101,2,4,1000,0.8352050650000109,1197.3107466727192
grammarinator,imbalanced_choice,4,500,500,500,1.0,500,1.0,0,1.0,0.8352050650000109,598.6553733363596,7,11,2,2,29,2,2,197,7,4,1000,0.8352050650000109,1197.3107466727192
grammarinator,imbalanced_choice,4,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8352050650000109,1197.3107466727192,13,11,2,2,32,2,9,197,14,4,1000,0.8352050650000109,1197.3107466727192
grammarinator,imbalanced_choice,5,100,100,100,1.0,100,1.0,0,1.0,0.8362030269999963,119.58818226090976,2,61,2,15,17,1,1,71,2,17,1000,0.8362030269999963,1195.8818226090975
grammarinator,imbalanced_choice,5,500,500,500,1.0,500,1.0,0,1.0,0.8362030269999963,597.9409113045488,8,61,2,15,23,1,6,71,9,17,1000,0.8362030269999963,1195.8818226090975
grammarinator,imbalanced_choice,5,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8362030269999963,1195.8818226090975,13,61,2,15,31,1,12,71,17,17,1000,0.8362030269999963,1195.8818226090975
grammarinator,imbalanced_choice,6,100,100,100,1.0,100,1.0,0,1.0,0.8372111440000083,119.44418169378669,2,58,2,2,12,1,2,31,1,2,1000,0.8372111440000083,1194.4418169378669
grammarinator,imbalanced_choice,6,500,500,500,1.0,500,1.0,0,1.0,0.8372111440000083,597.2209084689334,9,58,2,2,25,1,5,31,7,2,1000,0.8372111440000083,1194.4418169378669
grammarinator,imbalanced_choice,6,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8372111440000083,1194.4418169378669,14,58,2,2,31,1,12,31,18,2,1000,0.8372111440000083,1194.4418169378669
grammarinator,imbalanced_choice,7,100,100,100,1.0,100,1.0,0,1.0,0.865381124999999,115.55602163150961,2,23,2,1,11,1,3,48,3,4,1000,0.865381124999999,1155.560216315096
grammarinator,imbalanced_choice,7,500,500,500,1.0,500,1.0,0,1.0,0.865381124999999,577.780108157548,6,23,2,1,24,1,7,48,9,4,1000,0.865381124999999,1155.560216315096
grammarinator,imbalanced_choice,7,1000,1000,1000,1.0,1000,1.0,0,1.0,0.865381124999999,1155.560216315096,14,23,2,1,29,1,15,48,16,4,1000,0.865381124999999,1155.560216315096
grammarinator,imbalanced_choice,8,100,100,100,1.0,100,1.0,0,1.0,0.8576629389999937,116.59592067321535,2,30,2,8,14,5,1,90,4,12,1000,0.8576629389999937,1165.9592067321535
grammarinator,imbalanced_choice,8,500,500,500,1.0,500,1.0,0,1.0,0.8576629389999937,582.9796033660767,8,30,2,8,28,5,4,90,12,12,1000,0.8576629389999937,1165.9592067321535
grammarinator,imbalanced_choice,8,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8576629389999937,1165.9592067321535,15,30,2,8,32,5,11,90,16,12,1000,0.8576629389999937,1165.9592067321535
grammarinator,imbalanced_choice,9,100,100,100,1.0,100,1.0,0,1.0,0.8451083859999926,118.32801763252279,1,16,2,2,13,2,2,68,3,2,1000,0.8451083859999926,1183.2801763252278
grammarinator,imbalanced_choice,9,500,500,500,1.0,500,1.0,0,1.0,0.8451083859999926,591.6400881626139,7,16,2,2,24,2,5,68,11,2,1000,0.8451083859999926,1183.2801763252278
grammarinator,imbalanced_choice,9,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8451083859999926,1183.2801763252278,16,16,2,2,31,2,12,68,19,2,1000,0.8451083859999926,1183.2801763252278
grammarinator,imbalanced_choice,10,100,100,100,1.0,100,1.0,0,1.0,0.837964815999996,119.3367526781703,1,7,2,1,15,1,0,101,1,4,1000,0.837964815999996,1193.367526781703
grammarinator,imbalanced_choice,10,500,500,500,1.0,500,1.0,0,1.0,0.837964815999996,596.6837633908515,6,7,2,1,27,1,1,143,7,4,1000,0.837964815999996,1193.367526781703
grammarinator,imbalanced_choice,10,1000,1000,1000,1.0,1000,1.0,0,1.0,0.837964815999996,1193.367526781703,15,7,2,1,30,1,8,143,13,4,1000,0.837964815999996,1193.367526781703
grammarinator,imbalanced_choice,11,100,100,100,1.0,100,1.0,0,1.0,0.8371177209999985,119.45751175897061,4,1,2,2,15,2,1,45,1,2,1000,0.8371177209999985,1194.5751175897062
grammarinator,imbalanced_choice,11,500,500,500,1.0,500,1.0,0,1.0,0.8371177209999985,597.2875587948531,9,1,2,2,26,2,6,45,10,2,1000,0.8371177209999985,1194.5751175897062
grammarinator,imbalanced_choice,11,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8371177209999985,1194.5751175897062,16,1,2,2,32,2,10,45,16,2,1000,0.8371177209999985,1194.5751175897062
grammarinator,imbalanced_choice,12,100,100,100,1.0,100,1.0,0,1.0,0.8377598250000062,119.36595312385535,3,25,2,5,15,1,3,23,4,13,1000,0.8377598250000062,1193.6595312385534
grammarinator,imbalanced_choice,12,500,500,500,1.0,500,1.0,0,1.0,0.8377598250000062,596.8297656192767,8,25,2,5,26,1,5,23,13,13,1000,0.8377598250000062,1193.6595312385534
grammarinator,imbalanced_choice,12,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8377598250000062,1193.6595312385534,15,25,2,5,31,1,12,23,19,13,1000,0.8377598250000062,1193.6595312385534
grammarinator,imbalanced_choice,13,100,100,100,1.0,100,1.0,0,1.0,0.8357899820000085,119.64728239587703,1,6,2,9,15,2,1,14,1,9,1000,0.8357899820000085,1196.4728239587703
grammarinator,imbalanced_choice,13,500,500,500,1.0,500,1.0,0,1.0,0.8357899820000085,598.2364119793851,9,6,2,9,29,2,4,14,10,9,1000,0.8357899820000085,1196.4728239587703
grammarinator,imbalanced_choice,13,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8357899820000085,1196.4728239587703,19,6,2,9,32,2,12,14,17,9,1000,0.8357899820000085,1196.4728239587703
grammarinator,imbalanced_choice,14,100,100,100,1.0,100,1.0,0,1.0,0.8268270960000024,120.94427055399707,2,12,2,7,14,3,2,31,2,7,1000,0.8268270960000024,1209.4427055399708
grammarinator,imbalanced_choice,14,500,500,500,1.0,500,1.0,0,1.0,0.8268270960000024,604.7213527699854,8,12,2,7,27,3,7,31,5,7,1000,0.8268270960000024,1209.4427055399708
grammarinator,imbalanced_choice,14,1000,1000,1000,1.0,1000,1.0,0,1.0,0.8268270960000024,1209.4427055399708,16,12,2,7,32,3,15,31,17,7,1000,0.8268270960000024,1209.4427055399708
grammarinator,imbalanced_choice,15,100,100,100,1.0,100,1.0,0,1.0,0.8405704349999894,118.96682994804743,1,46,2,4,13,2,1,83,3,4,1000,0.8405704349999894,1189.6682994804744
grammarinator,imbalanced_choice,15,500,500,500,1.0,500,1.0,0,1.0,0.8405704349999894,594.8341497402372,6,46,2,4,24,2,6,83,9,4,1000,0.8405704349999894,1189.6682994804744
